,image_name,extracted_text,actual text,Label,Target
142,pinterest_48.jpg,"io a

American Bald Eagle

fo] ee men ela] a ola el
Coy A mise Miia)

Petite asl lai ceo)

\

   

| %
Australian Wedge Tail Eagle
One of the largest Eagles in the world

Hunts large mammals including Kangaroos

fe ALi RR Rc ld

ey Al Mma Mola Mt La-lae led
Parachutes & Paragliders
","American Bald Eagle
One of the smallest Eagles in the world
Only eats little fish
Basically a glorified seagull
Australian Wedge Tail Eagle
One of the largest Eagles in the world
Hunts large mammals including Kangaroos
Can see infra red and ultraviolet
Only eagle in the world that attacks Parachutes & Paragliders ",Hateful,Targeted Society
143,pinterest_339.jpg,"goodtimetrunkco Follow

FORSUMMER i! Sn

i

 

Ain’t it Zooper! @*F2« #Summer #Straya
#GoodTimes

 
",Stocking up for summer in Australia,Not Hateful,Targeted Society
144,pinterest_631.jpg,"*in the middle of a breakdown*

me in the mirror:

 
","in the middle of a breakdown
me in the mirror:",Not Hateful,Targeted Individual 
145,pinterest_545.jpg,#ERROR!,"i've been doing community service at the elementary school and these kids are absolutely coming for me, talking about ""where's ya magic school bus at.""
i'm fed up",Not Hateful,Targeted Community 
146,pinterest_104.jpg,"albino-yaoi:

My mother came over for a visit.

Instant remark: “One of the reasons why you don’t have a boyfriend is
because of your goddamn bed.”

   

I fail to see any problems.

 

2: albino-y

 

57,967 notes ase

a
","albino-yaoi:
My mother came over for a visit.
Instant remark: ""One of the reasons why you don't have a boyfriend is because of your goddamn bed.""
I fail to see any problems.

   ",Hateful,Targeted Individual 
147,pinterest_24.jpg,"The Australian Mandela Effect:
Tim Tams being spelt without
the 'S'

eee Gnesi

 

VALUE PACK
",The Australian Mandela Effect: Tim Tams being spelt without the 'S',Hateful,Targeted Society
148,pinterest_155.jpg,"EN (to

AWHYIDONANEGOAROUNDILHEROOME

    

=) nn SB

 

2D Mtrovert, Dear [ y Follow |

@introvertDear

*heart starts beating wildly* #IntrovertProblems
2:01 PM - 15 Jan 2016

4 495 8 143
","WHY DON'T WE GO AROUND THE ROOM
AND INTRODUCE OURSELVES
HOW ABOUT NO",Hateful,Targeted Individual 
149,pinterest_420.jpg,"That's a nice
kitchen drawer

you're about to Bea shame if
open there. something were to...

yr wer

 

 
   

prevent that entirely.

a
","That's a nice kitchen drawer you're about to open there.
Be a shame if something were to...
prevent that entirely.",Not Hateful,Targeted Individual 
150,pinterest_485.jpg,"Four Horsemen of the Apocalypse

 
","Four Horsemen of the Apocalypse
STOP",Not Hateful,Targeted Society (TS)
151,pinterest_158.jpg,"North: "" so daddy is a Grammy
award winning recording
artist... mommy how did you |
become famous?""

Kim:

 
","North: ""So daddy is a Grammy award winning recording artist...mommy how did you become famous?""

Kim:",Not Hateful,Targeted Individual
152,pinterest_168.jpg,"“you think you can ignore all your
problems by listening to music”

 
","""you think you can ignore all your problems by listening to music""

me:",Hateful,Targeted Individual
153,pinterest_255.jpg,"Her: I only date French people

aK

leSn
crc Onion

-.

te Ts

|
","I only date French people.
",Hateful,Targeted Society
154,pinterest_114.jpg,"Summer in Rovaniemi, Finland

If
lina
My

   

 
","Summer in Rovaniemi, Finland

Winter in Sydney, Australia",Hateful,Targeted Society 
155,pinterest_406.jpg," 
",Elsa,Not Hateful,Targeted Individual
156,pinterest_43.jpg," 

 
",,Hateful,
157,pinterest_709.jpg,"our school cut down this tree and so
someone left a cutout of the lorax on
the stump

 
",our school cut down this tree and so someone left a cutout of the lorax on the stump,Hateful,Targeted Community
158,pinterest_207.jpg,"Goodable @
©) @Goodable
When he was 14 years old, Rob
Kenney's father abandoned him.

After he became an adult, he
launched a YouTube channel called
""Dad, How Do |?"" that teaches kids
to do things that a dad would
normally teach them.

He has more than 18 million views.

 
","When he was 14 years old, Rob Kenney's father abandoned him.
After he became an adult, he launched a YouTube channel called ""Dad, How Do I?"" that teaches kids to do things that a dad would normally teach them.
He has more than 18 million views",Not Hateful,Targeted Community
159,pinterest_598.jpg," 

WELCOME TO AUSTRALIA
",Welcome to Australia,Not Hateful,Targeted Society
160,pinterest_100.jpg," 

Animals you
never thought
existed

 

 

 

 

 

     

we

And last but

certainly not
least...

 

 

 
","Animals you never thought existed
The dragon slug
The hickory horned devil cat
The goblin shark
The hatchet fish
The geoduck
The sow pig
The giant isopod
And last but certainly not least...
The Goliath Birdeater
Aka the Nope Spider",Not Hateful,Targeted Society
161,pinterest_13.jpg,"SS ale ee

1% i
a , Ms

iN
i; is i

 

Me in An dit er ‘ pe DS See LY
WSS USES Tat Ta
Pact HiT BST

   

Buzz rrr Rem fist person to pee while on the
Racer CoCo US I URIS

 

SCRUM ty RC oe Tic)
lawsuits than anyone in the
eel im filed a lawsuit against

ad Sas adi
co on ca Com

 

Pee eg

De eT a
i) et

  

 
","Lethal chocolate dose: A lethal dose of chocolate for a human is about 22 pounds, or 40 Hershey bars.
Kissing bacteria: When two people kiss, they exchange between 10 million and 1 billion bacteria.",Hateful,Targeted Society
162,pinterest_228.jpg," 
"," ""Don't Hug Me I'm Scared"" dancing energetically in a kitchen. The text ""THE CLUB CAN'T EVEN HANDLE ME RIGHT NOW""",Hateful,Targeted Community
163,pinterest_74.jpg,"Australians are tough, we're
not afraid of anyth-

 
","Australians are tough, we're
not afraid of anyth-

 
",Not Hateful,Targeted Community
164,pinterest_323.jpg,"MU Ta

   

Be:

‘ae
TO EGS a Ge Ue
US Seg Oe LL
PERSON SAIDISO YOU JUST AGREE
","THAT AWKWARD MOMENT WHEN
YOU'VE ALREADY SAID ""WHAT?"" THREE TIMES AND STILL HAVE NO IDEA WHAT THE PERSON SAID, SO YOU JUST AGREE",Not Hateful,Targeted Individual
165,pinterest_644.jpg,"   

Ao

Nae
US
","UN-AUSTRALIAN
AUSTRALIAN
DON'T BE A DICKHEAD ON AUSTRALIA DAY",Not Hateful,Targeted Society
166,pinterest_417.jpg," 
","""LEMONADE STANDS SELL GRAPES CHANGE MY MIND.""",Hateful,Targeted Individual 
167,pinterest_447.jpg," 
","Herald St

HEAT,

FIRE,

HELL

THE AGE

IT'S STILL

HOT

PICTURE SPECIAL:

HOW WE BAKED",Not Hateful,Targeted Society
168,pinterest_236.jpg,"WTF fun fact #2445

 
","""There are spiders big enough to eat snakes in Australia.""",Hateful,Targeted Society
169,pinterest_83.jpg," 
",That's mibiscuit,Hateful,Targeted Individual
170,pinterest_588.jpg,"NW ASTRA We il THESE

 
","Op shops vs. Thrift shops
Chips vs. Crisps
Jumpers vs. Sweaters
Holidays vs. Vacations
Lollies vs. Candy
Utes vs. Trucks",Not Hateful,Targeted Individual
171,pinterest_336.jpg,"You put rice crispy treats back there)
ed Aura

I'm on a sugar highs
py treat sugar high right now.

iloveyouandilikeyou:

#| have no idea where andy dwyer ends and chris pratt begins

 
","You put rice crispy treats back there.
How many did you eat?
Like forty of them.
They gone.  I'm on a sugar high.
A rice crispy treat sugar high right now.",Not Hateful,Targeted Society
172,pinterest_107.jpg,"australians-assemble tumbir.
= tumerkane

BD ovrurmaia

‘sometimes i get annoyed with australian stereotypes but then i remember that a
kangaroo broke into my year ten graduation and we had to pause the assembly
to get it out

79,715 notes ~ AO
",sometimes i get annoyed with australian stereotypes but then i remember that a kangaroo broke into my year ten graduation and we had to pause the assembly to get it out,Not Hateful,Targeted Individual
173,pinterest_347.jpg,"signs you are actually Kim

from Kath & Kim

food is a priority — | extremely dramatic

      
  
    

t = -
MAGS eye ON ee aan)

Onin miols Eesiecs stylish

| Va

feel ao col Retolas tale Li? fet

am

a... ros = q r
——— es ns come’in a g-string

love the internet =a you erry ima -i-Ce B= mat 18)

r

 

—

= _Y

 

| do have a date, a Bay er
",Signs You Are Actually Kim From Kath & Kim,Hateful,Targeted Community
174,pinterest_354.jpg,"PR teaching,
alternative waysito “0 SUtY
achieve something wilderness

t »

 
","Videogames only teach violence
Factorio teaching micro-management
Portal teaching alternative ways.to achieve something
Ark teaching how to survive in the wilderness
Fallout Franchise teaching about having a good reputation
Minecraft teaching physical work and taking care of the environment
ais
Among Us teaching you not to trust anyone",Hateful,
175,pinterest_164.jpg," 
","Perfection.""
Make it stop.""",Not Hateful,Targeted Society
176,pinterest_301.jpg," 

In Australia...
","Meanwhile at my backdoor,
In Australia....",Not Hateful,Targeted Individual
177,pinterest_146.jpg,"Oh, you wanted to wash your hands for
more than 4 seconds? Well that's just too
bad.

 
","Oh, you wanted to wash your hands for more than 4 seconds? Well that's just too bad.",Not Hateful,Targeted Individual
178,pinterest_277.jpg,"< Messages Jerks Contacts

So for this adventure which .
mix tape do you guys wanna é A)
hear? Volume 1 or 2? i 4

 

Third option, we could listen
to ANYTHING OTHER
THAN YOUR MIXTAPE!

‘

And that's sweet but you've
made us listen to the same
two tapes on repeat for
three years. It’s less than
two hours of music!

 

 

Right, | forgot that you

(ele N Mat WeMOM UTI AO) Ua
tapes we could listen to.

og We do not have any tapes.
Rcd ke enn Ok
just sing the songs myself. 4 1

Volume 2 is fine.

 

 

 

 
","So for this adventure which mix tape do you guys wanna hear? Volume 1 or 2?
Third option, we could listen to ANYTHING OTHER THAN YOUR MIXTAPE!
It's from my mom!
And that's sweet but you've made us listen to the same two tapes on repeat for three years. It's less than two hours of music!
Right, I forgot that you guys have so many other tapes we could listen to.
We do not have any tapes.
Fine. I get it. No tapes. I'll just sing the songs myself.
Volume 2 is fine.",Not Hateful,Targeted Society
179,pinterest_618.jpg,"# TodaysKidsWillINeverKnow how cool
you were if you had Heelys &

 
",#TodaysKidsWill Never Know how cool you were if you had Heelys,Hateful,Targeted Community
180,pinterest_72.jpg,"HOW TO CUT
a PIZZa

FOR SMALL GRouPS :

 
","HOW TO CUT a Pizza
FOR SMALL GROUPS:
FOR PARTIES:
JUST FOR YOU:",Hateful,Targeted Community
181,pinterest_445.jpg,"HUES LE
UOC

   

oe Teal.
","I HEARD SANTA ON YOUR ROOF
SO I LIT A FIRE IN THE FIREPLACE",Not Hateful,Targeted Individual
182,pinterest_233.jpg," 

‘Sprint

 

@ 3 3208 >

Mum

 

Look where | am!

Where are you?

am in the wrong dorm omg,

a oe
","Sprint
6:00 PM
32%
Details
< Messages
Mum
NCAA MEN'S WAL FOUR
Look where I am!
Where are you?
Where's that??
I'm in my dorm
Please tell me you're not in someone else's dorm
Delivered
I am in the wrong dorm omg
iMessage
0",Not Hateful,
183,pinterest_139.jpg," 
","WHEN MUM SAYS ONLY ONE SPOONFUL OF MILO
1 KG VALUE
M",Hateful,Targeted Individual
184,pinterest_318.jpg,"TN EN
Sn unt) momand
$i pee :

  
   

TCT
","When you're a Stay at home mom and
daddy walks through the door.",Hateful,Targeted Individual
185,pinterest_676.jpg,"FORGIVE
YOURSELF FOR
NOT KNOWING
R WHAT YOU
% DIDN'T KNOW

4‘ BEFORE YOU

LEARNED IT.

  
  
  
   
  

  
",FORGIVE YOURSELF FOR NOT KNOWING WHAT YOU DIDN'T KNOW BEFORE YOU LEARNED IT.,Not Hateful,Targeted Society
186,pinterest_488.jpg,"The ""You Just Ruined My Family's Entire
Vacation"" starter pack

 
","The ""You Just Ruined My Family's Entire Vacation"" starter pack
dee
MOMMY
AB
B16 StS
BRANDON",Not Hateful,Targeted Community
187,pinterest_469.jpg,"when you see a pair of shoes that you
love but u can't afford them

 
",when you see a pair of shoes that you love but u can't afford them,Not Hateful,Targeted Individual
188,pinterest_102.jpg,"Justin Bieber Fan Jealous Of Anne Frank

NEWS BLOT Enertainment Colebetes SUE Aet6 Ape 1, 2643

 

Following weekend reports that teen pop sensation Justin Bieber
\isited the Anne Frank House in Amsterdam, local Bieber fan
Khloe McNeal, 13, announced Monday that she was ‘jealous’
of the 15.year-old Holocaust victim. “Biebs went to her house?
So unfair,” said the diehard ‘Belieber’ of the persecuted Jewish teen
‘who, after hiding from the Nazis for two years in a cramped atic,
died of typhus in the Bergen-Belsen concentration camp just weeks
before its liberation. “What makes her so special that she gets a
shout out? I retweet him every day and he mentions her by
name and calls her a ‘great girl?"" Ugh.” MicNeal went on to say
that she was so ensious of Frank that she wanted to “iterally die
adding that “some girs just have all the luck.”

 

 

 

Have you ever wanted to Fit someone so hard in the face that you shatter all
27 bones in your hand? That is me right now, looking at this.

This... PERSON... is literally too stupid to property insult without sinking to her
lavel and sounding ike a 3 year old trying to talk with a mouth full of food. >(

 

 
","Justin Bieber Fan Jealous Of Anne Frank
NEWS IN BRIEF Entertainment Celebrities ISSUE 40-16-Αρε 15, 2013
heyfunniest
Following weekend reports that teen pop sensation Justin Bieber visited the Anne Frank House in Amsterdam, local Bieber fan Khloe McNeal, 13, announced Monday that she was 'Jealous' of the 15-year-old Holocaust victim. ""Biebs went to her house? So unfair,"" said the diehard Belieber' of the persecuted Jewish teen who, after hiding from the Nazis for two years in a cramped attic. died of typhus in the Bergen-Belsen concentration camp just weeks before its liberation. ""What makes her so special that she gets a shout out? I retweet him every day and he mentions her by name and calls her a 'great girl?' Ugh."" McNeal went on to say that she was so envious of Frank that she wanted to ""literally die,"" adding that ""some girls just have all the luck.""
Have you ever wanted to hit someone so hard in the face that you shatter all 27 bones in your hand? That is me right now, looking at this. This PERSON is literally too stupid to properly insult without sinking to her level and sounding like a 3 year old trying to talk with a mouth full of food. >:(
THIS CROW
2
IS A BETTER PERSON THAN YOU.",Not Hateful,Targeted Individual
189,pinterest_394.jpg,"OUTLET ATT SULTES

 

8 pws

YOUR|CHILDHOOD|WAS/AWESOME
","IF YOU REMEMBER THIS,
DOYOUREMEMBER?
YOUR CHILDHOOD WAS AWESOME",Not Hateful,
190,pinterest_26.jpg," 
",,Not Hateful,Targeted Community
191,pinterest_351.jpg," 

 

aa

a
‘a

is 7
a
ie oy ‘g. Hl

<a.
I MUST GATHER MORE WHEAT
Me
","PUT ME DOWN
I MUST GATHER MORE WHEAT FOR THE MOTHERLAND",Not Hateful,Targeted Society
192,pinterest_219.jpg,"RL te Ct
U0 Ve

Ua
SAUSAGE SIZZLE
","HOW CAN I HELP YOU TODAY?
NAH MATE, JUST HERE FOR THE SAUSAGE SIZZLE",Not Hateful,Targeted Individual
193,pinterest_373.jpg,"GD eauaneargin
GUYS | FIGURED IT OUT

uty in

 

SUSE sel
Se hlelsth clot

mal in a poor Fre!
tru
d all of them

But later we hing interesting

 

When,! was ajlad | ate four.dozen.eggs
every/morning to help me get large

And now that I’m grown'l'eat five dozen eggs
so I’m roughly the size of a barge

ab)
ction, he pr

oe

DAVE: well
DAVE: thats a hell of a myst ght was a mystery
and didnt even really need g

DAVE: but damn if it didnt just gi ed so nice work

 
","aquaheartgiri
GUYS I FIGURED IT OUT
Okay so you know how in Beauty in the Beast..
I need six eggs! -That's too expensive!
This lady can't afford six eggs, which always struck me as a attic odd but figured maybe that was normal in a poor French village I mean, look at all the little kids she has she protiatily struggles to afford any kind of food that would feed all of them... Right?
But later we discover something interesting about Gaston
When I was a lad I ate four dozen eggs every morning to help me get large
And now that I'm grown I eat five dozen eggs so I'm roughly the size of a barge
Gaston eats five dozen eggs every day That's 60 eggs, SIXTY Which adds up to 420 eggs per week. No wonder this poor village doesn't have enough of them to go around
Gaston, who is very well-respected and successful and probably makes good money from his fabulous hunting skills, is cornering the entire egg market. To feed his addiction, he probably has to constantly go around and buy out every farmer's supply of eggs, which causes the price on any remaining eggs to skyrocket
Gaston is singlehandedly destroying the lown's economy
Way to go, Gaston. Yeu may be popular bus t'm sure that at least the chicken farmers were relieved when you tell to your death
dretanya
DAVE well
DAVE thats a hell of a mystery no and didnt even really need solving thought was mystery DAVE but dann if it didnt just get solved. nice work",Not Hateful,Targeted Individual
194,pinterest_240.jpg,"..___""

Jayacobber,

   
   

 

Dopeyibugger,

Where's oh
thundertper
siblouse
","TYPICAL AUSSIE BLOKE
G'day cobber:
Hello, my friend.
Bloody oath:
That's correct.
Fair dinkum:
That's honestly what happened.
Pigs ass:
I don't think that's correct.
Dopey bugger: Silly person.
Girls blouse:
He's acting like a girl.
Avago ya mug: Would you like to try your luck?
Bugger off: Please, go away!
Pissed again: Had one to many beers.
Gone gunz up:
He's retired to bed.
Shit-a-brick: That's a surprise!
Where's the thunder box I am looking for the toilet.",Not Hateful,Targeted Community
195,pinterest_459.jpg,"giuche:
im laughing so hard because no matter what song you lisen to

spiderman dances to the beat

‘no matter what song
ive been testing it and lauing my ass off for an hour

 
","qiuche
im laughing so hard because no matter what song you lisen to
spiderman dances to the beat
no matter what song ive been testing it and lauing my ass off for an hour",Hateful,Targeted Society
196,pinterest_288.jpg,"eanwhile in an Aussie dunny

 
","Meanwhile in an Aussie dunny,
You get to shit yourself twice.",Not Hateful,Targeted Community
197,pinterest_360.jpg,"Creek/Windjana|Gorge)

Gi estes N aE Mn Date DCS

\

 
","Litchfield National Park
Darwin
El Questro Station Gibb River Road Cape Leveque
• Katherine • Kununurra/Lake Argyle
• Bungle Bungles Tunnel Creek/Windjana Gorge Broome
Port Hedland Karijini National Park
Exmouth • Ningaloo Reef Coral Bay
Shark Bay and Monkey Mia Shell Beach
Perth to Darwin Ultimate Adventure
Kalbarri National Park
Pinnacles Desert/Nambung National Park
Perth",Not Hateful,Targeted Individual
198,pinterest_523.jpg,"When you're home alone and finally get to be
yourself:

 
","When you're home alone and finally get to be yourself:
27
20% MORE FR
CAPN CRUNCH",Hateful,Targeted Community
199,pinterest_222.jpg,"urrone:
richaonthemoon.
yaoibutts

| love how potato in French is pomme de terre, which pretty much
means “earth apple.”

like what stupid frenchman saw this:

 

and said “zis petite légume looks like a, how you say, APPLE! hmmm.
but it grows in ze earth... HON HON HON! MAIS OUII C'EST UNE
POMME DE TERRE!

jladore comment ananas se dit pineapple en anglais, ce qui veut
littéralement dire “pomme de pin’, genre quel type anglais a vu ca:

 

et s'est dit : “ow cette étrange big fruit resemble a une, how do you say,
POMME! hmmm... mais plutét une pomme qui pousse dans les pins.
HU HU HUI OH YES, IT'S A PINEAPPLED

(’avez vu, on peut le faire aussi... hon hon hon!)

WELL PLAYED, FRANCE.

Source:cizayox
","urrone:
michaonthemoon:
yaoibutts
I love how potato in French is pomme de terre, which pretty much means ""earth apple.
like what stupid frenchman saw this:
and said ""zis petite légume looks like a, how you say, APPLE! hmmm... but it grows in ze earth... HON HON HON! MAIS OUI! C'EST UNE POMME DE TERRE!
j'adore comment ananas se dit pineapple en anglais, ce qui veut littéralement dire ""pomme de pin"", genre quel type anglais a vu ça:
et s'est dit: ""ow cette étrange big fruit ressemble à une, how do you say, POMME! hmmm... mais plutôt une pomme qui pousse dans les pins... HU HU HUI OH YES, IT'S A PINEAPPLE!""
(z'avez vu, on peut le faire aussi... hon hon hon!)
WELL PLAYED, FRANCE
Source: cizayox",Not Hateful,Targeted Individual
200,pinterest_330.jpg,"“WOOLWORTHS: WE a BANNING

 

@SHNOODA
","*WOOLWORTHS: WE ARE BANNING PLASTICS BAGS
6
Woolworth
*ME:
COAN
bag for good
Woolworths
15
@SHNOODA",Hateful,Targeted Society
201,pinterest_15.jpg," 
","My guardian angel be like
What did the moron do now!?",Not Hateful,Targeted Society
202,pinterest_557.jpg,"When you're in the shower & you
forget your towel

 
","When you're in the shower & you forget your towel
Mamiii",Not Hateful,Targeted Community
203,pinterest_165.jpg,"Dsl Tepe.

 
","Life is like a game of chess. A
I don't know how to play chess.",Not Hateful, Targeted Individual
204,pinterest_606.jpg,"WHEN YOUR BEACH TOWEL

 
","WHEN YOUR BEACH TOWEL
A
IS FROM COSTCO",Not Hateful, Targeted Individual
205,pinterest_141.jpg,"| just looked outside and my dog was
sleeping like this

 
","| just looked outside and my dog was
sleeping like this

 
",Not Hateful,Targeted Community
206,pinterest_92.jpg," 

Australia is the only country in the world where
more Americans immigrate to it than its own
citizens immigrate to the U.S.

 

 
"," 

Australia is the only country in the world where
more Americans immigrate to it than its own
citizens immigrate to the U.S.

 

 
",Not Hateful,Targeted Community
207,pinterest_122.jpg,"Australian problems...

 
","Australian problems...

 
",Hateful, Targeted Individual
208,pinterest_293.jpg,"¥
6

DON'T JUST FLY,

POPSUGAR

 
","DON'T JUST FLY, SOAR.
- Dumbo, Dumbo
POPSUGAR",Hateful,Targeted Society
209,pinterest_686.jpg,"ua precy cure cor ae
(ore) WEB E) ae thy nlteha

 
","""I'm pretty sure if, errr North Korea. was a kid in High School""
ل
Tik Tok
Cameron kik
If countries were High school kids ...pt 2",Not Hateful,Targeted Community
210,pinterest_305.jpg," 
  

7 Slope

TO SPEAKING LIKE AN

Audvalian
7 iy oC COI

end of words and replace it

eae

UAC ean cnO Tae

CURT cl
a) AMA
steady, quick, and soft.

aio MMIRCISe Lee
UCN ecSatfa
elle ya Ue OM
this, try not to move your tongue
Tuy

ite mt eM CMA aCe CO) ¢ dy

UC
Lees en Ce NK
ECHMCORST UDC a la

gS

UL LUC
CUCL ner

La Generally, the Australian accent
cuts words short. So tht ‘catching
STS aKCl aU

Raise your voice towards

oO ARSe ceC

UOC Manca CS
end ofa sentence as if you were
Ta et

 

There are a lot of Australian slang
words that are simply shortened
ES a OU ea
is wher the phrase ‘harbie” (fr
Pca

 

Use ‘as’ at the end of
sentences to provide emphasis.
ec ema AO oH
nae

theintrepidguide.com
","7 Steps TO SPEAKING LIKE AN Australian
1 Troy the sound from the end of words and replace it In care estes of facer you will say fre
Australia
3 Solten the I at the end of words iter you say the wel, yogat, you wat isa nam le
keep your intimation
strály, quick, and soft Nhar ilang antet strand whic srintre she w by att noe ur linge
ending with ing đi mnh stin thể hưởng
5 gour voice Lowards the ends of the sentence Simply rate your me tank be add you wo angiselle
BEER
anie
Here are a lot of Matrikun skaty s were the phrase ""Lure ( Jelene attes from
7the 'r' at the end of sentences to provide emphasis for example. That we ws
the intrepidquide.com",Hateful,Targeted Society
211,pinterest_70.jpg," 

France - ""This Will Be The Best
Monument In World History""

Australia - ""Hold My Beer""

 

  

 
","France - ""This Will Be The Best Monument In World History""
Australia - ""Hold My Beer""
straya
THE BIG BANANA
COFFS HARBOUR",Not Hateful,Targeted Individual
212,pinterest_592.jpg,"My teacher left the room during a
test so we all started sharing
answers. Then | look up and she

 

was staring right at me @ia

 
","My teacher left the room during a
test so we all started sharing
answers. Then | look up and she

 

 
",Not Hateful,Targeted Individul
213,pinterest_210.jpg," 

 

 

 

 
","MEANWHILE IN MARVEL
THOR
is a jerk",Not Hateful,Targeted Community
214,pinterest_453.jpg," 
","ASS
HOLE",Not Hateful,Targeted Society
215,pinterest_181.jpg," 
","AMERICAN SUMMER INFLATABLE
AUSTRALIAN SUMMER INFLATABLE",Not Hateful,Targeted Individual
216,pinterest_405.jpg,"WHEN MY NAME IS IN A
MATH PROBLEM AND ALL
THE CLASS STARES AT ME:

That's right bitches. |
bought 60 watermelons

 
","WHEN MY NAME IS IN A
MATH PROBLEM AND ALL
THE CLASS STARES AT ME:

That's right bitches. |
bought 60 watermelons

 
",Hateful,Targeted Individual
217,pinterest_259.jpg,"   
    

Captions BY>)
ILOVERINNYy Gatsome)
","Hello neighbor! Is that tuna?
Captions By: ILoveFunnyCats.me",Not Hateful,Targeted Society
218,pinterest_409.jpg,"me listening to your opinion

 
","me listening to your opinion

 
",Not Hateful,Targeted Individual
219,pinterest_262.jpg,"Ue OC COLL

Fs
n
oe FF
8, oe %
> anes =
‘4 | oe:

TITAS OLS
brings out a‘cake
","when you're full
then someone brings out a cake",Not Hateful,Targeted Individual
220,pinterest_673.jpg,"RLS
TO EVERY BOARD

 

FOR NO REASON
","PIN THIS GOAT TO EVERY BOARD
FOR NO REASON",Hateful,Targeted Organization
221,pinterest_132.jpg,"STILL MORE INTERSTING THAN

WATCHING HOME & AWAY....

 

 
",STILL MORE INTERSTING THAN WATCHING HOME & AWAY....,Hateful,Targeted Community
222,pinterest_546.jpg,"hen | answer a questi in class

 

omgtoore: mbir.com
","When I answer a question wrong in class
I tried, and therefore no one should criticize me.
",Not Hateful,Targeted Individual
223,pinterest_52.jpg,"being chosen to give these bad boys out and
giving the dirtiest one to the person you
didn't like

 
","being chosen to give these bad boys out and
giving the dirtiest one to the person you
didn't like

 
",Hateful,Targeted Society
224,pinterest_21.jpg," 

| just moved in with my girlfriend, which means
there are a lot of very new things in my
PC Ren LR R LL tLE

 
  
 
 
 
 
  
 
   

Te coe
Com

ene cam

 

eam
Clea
","I just moved in with my girlfriend, which means there are a lot of very new things in my apartment that I have no idea what to do with.
Like vegetables...
Rules...
A woman's feelings...
Corey Reppond
@reppocs",Not Hateful,Targeted Community
225,pinterest_418.jpg," 
","Grumpy! I need help.
AGAIN?
North Korea is being mean again.
I'm On it.",Not Hateful,Targeted Community
226,pinterest_184.jpg,"When you show somebody something
on your phone and they start swiping

 
","When you show somebody something
on your phone and they start swiping

 
",Hateful,Targeted Community
227,pinterest_300.jpg," 
","WELCOME TO THE BRUCE HIGHWAY
BARRA Z",Not Hateful,Targeted Individual
228,pinterest_250.jpg," 

 

  

| Grant Tanaka
Dy? @GrantTanaka

Wife: It's like every man on earth has to share one
brain

Me: [can't think of a good comeback because it's
not my turn to use the brain]

270 647560Cl(C MA HORA

3:06 PM - 6 Mar 2016

 

 
","Grant Tanaka
@Grant Tanaka
Wife: It's like every man on earth has to share one brain
Me: [can't think of a good comeback because it's not my turn to use the brain]
RETWEETS
2,795
LIKES
4,756
3:06 PM-6 Mar 2016",Not Hateful,Targeted Society
229,pinterest_583.jpg," 

ily meeting
on Tumblr

 
"," 

ily meeting
on Tumblr

 
",Not Hateful,Targeted Organization
230,pinterest_125.jpg,"16 Veasons yOu Should neve
Peenact pintevest photos

Cee Re aa RO ea a OR ues ns

i

mene

PSs Sart eC: Oe LER ORC te tte

Rec eC Ln IES

fa Une ee Te

Pach et ae em ee
rate

CeO ML  Un TCU RC LCE ac ctg
Rue ue

 
",,Hateful,Targeted Individual
231,pinterest_128.jpg," 
","You ready? You ready to do this?
Wait! Wait dude, wait, dude I hear a car.
Yeah. The world is full of them.
You're gonna hear a lot of them for the rest of your life.
If you hear a humpback whale that's weird, tell me that shit.",Not Hateful,Targeted Individual
232,pinterest_95.jpg,"Tiktokers flocking to youtube
after it gets shut down:

   
","Tiktokers flocking to youtube
after it gets shut down:

   
",Not Hateful,Targeted Individual
233,pinterest_3.jpg," 

falaueMeg tei tee
ae ee

 
","music saved my e
wouknit survive without the
ilovetas
eschool and everything to
i have the most amazing best friend of all time.
Marit semmonero last forever
love.christmas,
morning person.",Not Hateful,Targeted Individual
234,pinterest_442.jpg," 
",day Make mochi with me,Not Hateful,Targeted Individual
235,pinterest_615.jpg,"Measurement System in Each Country

 

@ -wersic mets, grams)

@ -tverit inches, ounces)

GO Vectiersiey nani irenstjuatiosis
","Measurement System in Each Country
ig:@maps4u
-Metric (metres, grams)
-Imperial (inches, ounces)
-Liars who say they use metric but actually use imperial",Not Hateful,Targeted Individual
236,pinterest_608.jpg,"aaa

 
","chiazoa
01.01
How to Set Up A Language Journal
by: chiazo
In honor of the new year, here is my simple tutorial for setting up and maintaining a language journal. I've made 3 so far using this method for spanish, french, and italian because it's so simple. Disfruta y espero que logres sus metas de lengua este añol <3
What You'll Need:
composition book
highlighters
flashcard(s)
black ink pen
Spanish
French
LE
ING",Not Hateful,Targeted Individual
237,pinterest_348.jpg,"I'm not saying let's go kill all the
stupid people...l'm just
saying let's remove all

the warning labels and
let the problem sort
itself out.

 
 
 
  

your@cards

Tmescards.com
","I'm not saying let's go kill all the stupid people....I'm just saying let's remove all the warning labels and let the problem sort itself out.
yourcecards
",Hateful,Targeted Community
238,pinterest_404.jpg,"ee 5
1.5 years of trust building exercises went
into this photo

 
","ee 5
1.5 years of trust building exercises went
into this photo

 
",Hateful,Targeted Individual
